,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
n721,0.0005106593951413083,0.0005255329697570943,0.00047099652949922604,0.09607337630143799,0.03433316807139327,0.03941497273178006,0.07953396132870609,0.07798710956866654,0.0,0.11562221120475952,0.18705007436787313,0.1957858205255329,0.04808130887456633,0.09994546355974217,0.09715914724838867,0.07627664848785345,0.09787307882994545,0.08551809618244913,0.03417451660882518,0.026470004957858246,0.0394645513138327,0.047030242935051945,0.07228061477441758,0.05495290034705016,0.08625681705503223,0.11801189885969263,0.14424888448190396,0.17672285572632607,0.5068815071888942,0.2231779871095685,0.11618740704015834,0.2058899355478435,0.15729300941993068
n722,0.0005255329697570731,0.000535448686167603,0.00047099652949922604,0.0959841348537434,0.034308378780367,0.039355478433317,0.07942488844819046,0.07793257312840872,0.0,0.11549330689142287,0.18737729300941997,0.1949429846306395,0.048026772434308515,0.0998314328210213,0.09705007436787305,0.07618740704015886,0.0977887952404561,0.08541893901834403,0.034144769459593646,0.026435299950421463,0.03942984630639592,0.04701536936043618,0.07219633118492824,0.054883490332176585,0.08614774417451664,0.1177937530986614,0.14421913733267241,0.17599900842835878,0.5703817550818046,0.2230937035200792,0.11770946950917172,0.2073723351512148,0.15841844323252366
n723,0.0005255329697570731,0.0005404065443728608,0.0004759543877044804,0.09615270203272208,0.0343529995042143,0.03940505701536955,0.07962816063460594,0.0780466038671296,0.0,0.11571145265245411,0.1882399603371344,0.19329201784828945,0.04810114030738734,0.10004462072384729,0.09718393653941494,0.07636093207734278,0.09794744670302427,0.08560733763014373,0.03421417947446722,0.026504709965295036,0.03951908775409052,0.047074863658899235,0.0723549826474964,0.055017352503718475,0.08634605850272686,0.11778383738225086,0.1447198810114032,0.17585523054040636,0.4584481903817549,0.22429350520575103,0.11901338621715395,0.2097818542389688,0.16002478929102637
n724,0.00041646008924145115,0.0004709965294992894,0.0004115022310361669,0.07866633614278659,0.028170550322261064,0.03244918195339621,0.06521566683192868,0.06383242439266235,0.0,0.09420922161626197,0.13533465542885464,0.36868120971740215,0.039499256321269334,0.08173525037183946,0.07952900347050075,0.062617749132375,0.08015369360436272,0.06996033713435784,0.02793257312840861,0.021650966782349946,0.032459097669806966,0.03860684184432316,0.05928111056023787,0.044992563212692085,0.07047099652949927,0.10249876053544889,0.11173029251363414,0.13185423896876552,0.19513634110064437,0.15632622706990573,0.1050371839365389,0.1440456122954885,0.11803173029251372
n725,0.0004115022310361968,0.00047595438770454377,0.0004115022310361669,0.07869608329201813,0.02818542389687683,0.03246405552801198,0.06524045612295495,0.06385225582548336,0.0,0.09425384234010925,0.13577590480912236,0.3726673277144275,0.03950917203767985,0.08175508180466048,0.07955875061973229,0.06263262270699077,0.08017848289538901,0.06999999999999988,0.027947446703024376,0.021665840356965713,0.032473971244422736,0.03862171541893892,0.05928111056023787,0.0450024789291026,0.07051065939514134,0.10240456122954904,0.11191373326722859,0.13219137332672284,0.19615765989092698,0.1568914229053048,0.105795736241943,0.1445860188398613,0.11857709469509181
n735,0.0004412493802677317,0.0005057015369360698,0.0004313336638571807,0.08111056023797739,0.02907288051561754,0.033420922161626274,0.06714923153197824,0.06574119980168563,0.0,0.09698562221120494,0.14059990084283583,0.36495290034705014,0.0405651958353992,0.08436291522062479,0.08191373326722856,0.06443728309370374,0.0825235498264748,0.07204759543877041,0.02882498760535465,0.022369856222112013,0.03330193356470038,0.03968269707486357,0.061001487357461505,0.04639563708477938,0.07263262270699063,0.10519583539910772,0.11537927615270205,0.13656420426375804,0.2035894893406049,0.16250867625185914,0.10934060485870058,0.14975706494794258,0.1229747149231532
n736,0.00045116509667824387,0.00047595438770454377,0.00043133366385718423,0.08079325731284107,0.0289340604858704,0.033237481408031816,0.06688150718889443,0.06547347545860185,0.0,0.09658899355478452,0.14028755577590474,0.362736737729301,0.040431333663857316,0.08399603371343588,0.0815319781854239,0.06416460089241469,0.08222112047595423,0.07177987109568662,0.028681209717402227,0.022260783341596393,0.03318294496777426,0.0395240456122954,0.06075359444719875,0.04618740704015866,0.07232027764005952,0.10474962816063477,0.11498264749628165,0.13605354486861673,0.20326722855726326,0.16204263758056509,0.10989092711948395,0.14943480416460098,0.12289043133366387
n737,0.00042141794744671076,0.00048091224590980164,0.00042637580565192635,0.07926623698562249,0.028339117501239745,0.032667327714427465,0.06565691621219637,0.06420922161626176,0.0,0.09485374318294516,0.13693604362915213,0.4217104610808131,0.039781854238968885,0.0823054040654438,0.08002974714923156,0.06303420922161646,0.08073376301437758,0.07043629152206236,0.028106098165592557,0.021834407535944417,0.03263758056519617,0.03888943976202272,0.059638076351016284,0.0453148239960337,0.0709221616261775,0.10300446207238492,0.11270699058006944,0.1331879028259792,0.19777887952404555,0.1580416460089241,0.10680218145760981,0.14580069410014887,0.1197174020823005
n738,0.00014377788795240943,0.00019335647000497927,0.00014377788795238652,0.03010411502231049,0.010996529499256431,0.012657411998017004,0.025166088249876182,0.02478433316807143,0.0,0.03643529995042158,0.054903321764997695,0.07238968765493309,0.015433812592960065,0.03140307387208724,0.03053544868616756,0.023991075855230727,0.030867625185919595,0.027020327218641373,0.01074863658899354,0.008319286068418289,0.0124888448190384,0.014848785324739605,0.02287059990084272,0.017615270203272193,0.02715418939018357,0.03957858205255356,0.044229053049082714,0.051740208230044556,0.07343083787803667,0.06143777887952391,0.17027268220128883,0.05931085770946968,0.06151214675260297
n739,0.0002677243430837874,0.00027764005949432424,0.00020823004462071414,0.04492315319781875,0.016241943480416583,0.018621715418939103,0.03736241943480434,0.036628656420426474,0.0,0.05427367377293008,0.08438770451165106,0.11492811105602378,0.022786316311353742,0.046737729300941895,0.04539910758552304,0.03590480912245926,0.04580565195835393,0.040049578582052485,0.016187407040158728,0.012607833415964095,0.018591968269707573,0.022052553296975638,0.03400594942984641,0.026043629152206364,0.040451165096678295,0.05777392166584034,0.0668765493306892,0.07860684184432325,0.11642042637580528,0.09540902330193347,0.25699553792761487,0.09179970252850775,0.09567178978681197
n740,0.00028755577590481,0.0003173029251363766,0.0002677243430837733,0.054799206742687144,0.019707486365890144,0.022781358453148288,0.04556271690629665,0.04473971244422423,0.0,0.06623202776400605,0.1041546851760039,0.1431234506693109,0.027610312345067074,0.05692612791274155,0.05554288547347548,0.04367873078829977,0.05586018839861182,0.04888448190381749,0.019618244918195388,0.01529003470500716,0.022662369856222137,0.027074863658899145,0.04150223103619245,0.03165592464055529,0.04938026772434325,0.07004462072384746,0.08189885969261271,0.09666831928606862,0.14535944471988088,0.11811105602379766,0.3122657411998015,0.11353495290034708,0.11773425880019833
n746,7.436787307883101e-05,5.4536440257815394e-05,6.941001487356432e-05,0.013594447198810177,0.004714923153197835,0.0059196826970750495,0.011318790282597892,0.011120475954387707,0.0,0.01646008924144765,0.028304412493802722,0.027436787307882963,0.006931085770946963,0.014164600892414432,0.01371343579573623,0.010763510163609515,0.013802677243430716,0.012117005453644011,0.004853743182944999,0.0038919186911253395,0.005676747645017527,0.006603867129400124,0.010356965790778577,0.0079375309866138,0.012245909766980718,0.0169806643529995,0.021393158155676672,0.024774417451660882,0.031060981655924493,0.03023301933564685,0.03210213187902798,0.03113039167079835,0.04406048587010406
n747,0.000123946455131385,0.00017848289538921271,0.00014873574615763735,0.02503718393653956,0.009023301933564785,0.010456122954883717,0.02081804660386717,0.020545364402578137,0.0,0.030416460089241534,0.05173029251363425,0.051373326722855855,0.01265741199801699,0.025914724838869682,0.025205751115518094,0.019905800694100362,0.025309866137828384,0.022310361923648884,0.008899355478433377,0.0069261279127415505,0.01032721864154715,0.01229548834903315,0.01896380763510166,0.014536440257808599,0.02253346554288551,0.0313435795736242,0.03924640555280119,0.04556767476450171,0.05700545364402555,0.05485374318294496,0.05872087258304389,0.05678235002478939,0.07888943976202284
n748,0.00017848289538919336,0.00022310361923650885,0.00016360932077341095,0.034838869608329444,0.012523549826475099,0.014690133862171684,0.028958849776896473,0.02846306395637084,0.0,0.04220624690133875,0.07147744174516625,0.07242439266236987,0.01759543877045141,0.0361527020327218,0.03505205751115511,0.027754090233019467,0.03537927615270194,0.03107089737233504,0.01251363411006447,0.00967773921665825,0.014397620228061611,0.017139315815567602,0.02631135349528995,0.02017352503718407,0.031398116013882135,0.04354486861675773,0.05417451660882489,0.0632077342588003,0.0793554784333167,0.07606346058502728,0.08121467526028756,0.07816559246405574,0.10785324739712446
n749,0.0002677243430837874,0.00028755577590483647,0.00021318790282596846,0.04516113039167098,0.016370847793753245,0.018740704015865226,0.037565691621219824,0.036822012890431445,0.0,0.05473971244422409,0.09193356470004956,0.09458106098165595,0.022920178482895622,0.04696579077838365,0.045528011898859674,0.03607337630143794,0.046013882002974626,0.04033713435795731,0.016331184928111146,0.012622706990579862,0.018681209717402163,0.022156668319285987,0.03411998016856728,0.026162617749132488,0.04072880515617264,0.05635101636093209,0.07000000000000012,0.08152206246901349,0.1027664848785324,0.09790778383738222,0.10512642538423349,0.100520575111552,0.13718889439762003
n758,0.0004462072384729878,0.000515617253346582,0.00043133366385718423,0.08133862171541914,0.029142290530491107,0.03351512146752612,0.06739712444224101,0.06599900842835896,0.0,0.09735250371839382,0.1436390679226575,0.3182052553296975,0.04074863658899366,0.08453148239960347,0.0821417947446703,0.06465047099652971,0.08274169558750602,0.07229053049082794,0.028919186911254488,0.022459097669806617,0.03341100644521601,0.03982151710461071,0.06117005453644021,0.04648487853247398,0.07286564204263762,0.10475458601884001,0.1168418443232524,0.13864154685176003,0.21098165592464047,0.16663857213683683,0.11678730788299421,0.15390679226574136,0.12724343083787798
n765,0.0003173029251363431,0.00037679722359944636,0.000327218641546836,0.06347050074367888,0.022850768468022063,0.026450173525037233,0.05276648487853263,0.05177491323748146,0.0,0.07714427367377291,0.13063460585027256,0.11819533961328701,0.03211700545364417,0.06605354486861674,0.06427367377293015,0.050540406544373154,0.06474467030242935,0.056643529995042186,0.022900347050074425,0.017714427367377043,0.02628160634605858,0.03122459097669793,0.0479722359940504,0.03658403569657888,0.05714923153197829,0.07808626673277164,0.09855726326227085,0.11424888448190386,0.13253842340109045,0.13538423401090732,0.12278631631135312,0.14248884481903842,0.20685671789786805
n766,0.0003767972235994111,0.0004263758056519933,0.000406544372830909,0.07199801685671814,0.02571641051065967,0.029836390679226645,0.059851264253842476,0.05862171541893905,0.0,0.08742687159147261,0.149920674268716,0.12082796232027768,0.036073376301437886,0.07490827962320282,0.07290530490827969,0.057268220128904535,0.07332672285572626,0.06408527516113022,0.025642042637580607,0.01996529499256304,0.029662865642042867,0.035438770451164996,0.05433812592959821,0.04147248388696071,0.06473475458601882,0.08738225086762538,0.1122012890431334,0.12933068914229065,0.13990580069410005,0.15160138820029734,0.11816063460584997,0.1631531978185427,0.24546851760039667
