,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
n430,0.0018195339613287069,0.0017649975210708632,0.0017203767972235812,0.27225582548339133,0.07772434308378777,0.08872087258304438,0.17958353991075876,0.17119980168567187,0.0,0.18749628160634607,0.10675756073376313,0.0692067426871592,0.10904809122459103,0.20421417947446707,0.2745860188398612,0.1952553296975708,0.28655428854734744,0.2000198314328211,0.07718393653941508,0.06032226078334135,0.08903817550818058,0.10573624194348046,0.17325731284085275,0.12316807139315837,0.18433316807139324,0.15175508180466046,0.14898859692612804,0.112057511155181,0.07705007436787287,0.09421417947446689,0.04050570153693566,0.09572632622707028,0.07143282102131876
n431,0.0017798710956866634,0.0017352503718393302,0.0016856717897867938,0.2684581060981658,0.07721864154685174,0.08806643529995066,0.1781606346058505,0.17000495785820535,0.0,0.18750619732275658,0.10676251859196838,0.06912741695587513,0.10810114030738725,0.20349033217649984,0.2717154189390183,0.19324243926623708,0.2818939018344074,0.19818046603867148,0.07653445711452664,0.059806643529994825,0.08835894893406056,0.10500247892910268,0.17160634605850272,0.12227565691621242,0.18322756569162127,0.15172533465542892,0.14898363906792284,0.11202776400594948,0.07703520079325708,0.09416955875061961,0.04049578582052514,0.09570649479424927,0.07142290530490823
n432,0.0017649975210709003,0.001710461080813055,0.0016707982151710273,0.26450173525037196,0.07652949925632124,0.08730788299454659,0.17665840356965806,0.16876053544868622,0.0,0.18745166088249882,0.10664848785324749,0.06908775409023306,0.107183936539415,0.20284581060981657,0.26888943976202284,0.19080317302925143,0.27720376797223595,0.19644521566683207,0.07592464055528025,0.05929598413485353,0.08769459593455636,0.10430342092216165,0.1698562221120476,0.12136341100644542,0.1821021318790283,0.15170054536440264,0.14902330193356483,0.11199801685671791,0.0769905800694098,0.09416460089241435,0.0405007436787304,0.09568170550322298,0.0713931581556767
n433,0.0017154189390183462,0.0016856717897867832,0.0016261774913237312,0.2605304908279623,0.07595438770451164,0.0866435299950424,0.17537927615270224,0.16768468021814578,0.0,0.18747149231531984,0.10666336142786324,0.06907783837382256,0.10626673277144275,0.2020475954387705,0.265999008428359,0.18842835894893414,0.27239464551313824,0.19473475458601902,0.07530490827962337,0.058790282597917506,0.08705007436787318,0.1034308378780367,0.16816559246405555,0.12037183936539439,0.18111056023797723,0.15172533465542895,0.14897868120971755,0.1120128904313337,0.07702528507684658,0.09415964303420912,0.040451165096677844,0.09568666336142823,0.07142290530490822
n434,0.0017699553792761581,0.0017402082300445845,0.0016955875061973025,0.26147744174516613,0.07393653941497276,0.08438274665344603,0.17095686663361448,0.16277144273673785,0.0,0.1766088249876056,0.10079325731284083,0.06507188894397624,0.10375309866137833,0.1930639563708479,0.6141646008924144,0.18678235002478935,0.2598710956866634,0.1906296479920677,0.07347545860188415,0.057550818046603655,0.08490332176499764,0.1008081308874566,0.16516113039167088,0.11740704015865165,0.17494794248884465,0.1429945463559743,0.1404809122459099,0.10579573624194348,0.0725483391175011,0.08882498760535434,0.03810609816559205,0.09035200793257339,0.0673624194348041
n438,0.0017749132374814108,0.001740208230044588,0.0016856717897867938,0.26325235498264754,0.07477937530986614,0.0853594447198813,0.1728458106098167,0.1647050074367874,0.0,0.17955875061973248,0.10232523549826478,0.06622706990580071,0.10482399603371345,0.19584035696579083,0.4791720376797225,0.18840356965790778,0.26323748140803177,0.19264749628160657,0.07427367377293025,0.05812592959841328,0.0858601883986119,0.10200793257312842,0.16685176003966287,0.11867625185919708,0.17722855726326217,0.14548834903321772,0.14262766484878547,0.10741695587506193,0.07376301437778864,0.09026276648487838,0.0387754090233015,0.09180961824491848,0.06843827466534451
n449,0.001735250371839367,0.0017055032226078006,0.0016559246405552642,0.2617798710956868,0.0753296975706495,0.0859890927119487,0.17396628656420443,0.1660585027268221,0.0,0.18348537431829456,0.10439762022806152,0.06766980664353003,0.1054387704511651,0.198815071888944,0.3375359444719881,0.1882151710461081,0.2660832920178483,0.1935894893406051,0.0747595438770453,0.05842340109072861,0.08639067922657422,0.10268715914724841,0.16734754586018843,0.11941001487357483,0.17908279623202772,0.14856222112047607,0.14569162121963325,0.10955379276152702,0.07538919186911237,0.09212196331184912,0.03965294992563171,0.09364402578086296,0.06981160138820021
n450,0.0016955875061973236,0.0016658403569657658,0.0015914724838869472,0.25819533961328717,0.07696083292017848,0.08776896380763534,0.17826474962816083,0.17082796232027772,0.0,0.19607833415964307,0.11161130391670807,0.07196331184928123,0.10781854238968772,0.20868120971740212,0.2644571145265246,0.18885969261279142,0.2686712940009915,0.19704511650966797,0.07636093207734272,0.05958353991075835,0.08813088745661882,0.10486861675756075,0.1695785820525533,0.12229548834903342,0.18528507684680226,0.15888943976202283,0.15561725334655435,0.1171740208230046,0.08041150223103595,0.09844323252354978,0.04217154189390147,0.10002478929102654,0.07455131383242442
n451,0.0016906296479920675,0.0016658403569657658,0.0015914724838869472,0.2581854238968766,0.07696083292017848,0.08776896380763534,0.1782498760535451,0.17081804660386724,0.0,0.19607833415964307,0.11161130391670807,0.07196331184928123,0.10781854238968772,0.20868120971740212,0.2644471988101141,0.18885473475458617,0.268661378284581,0.19704511650966797,0.07636093207734272,0.05957858205255309,0.08813088745661882,0.10486861675756075,0.16955875061973227,0.12229053049082816,0.18528507684680226,0.15888448190381757,0.15560237977193858,0.1171740208230046,0.08040654437283071,0.09844323252354978,0.04216658403569622,0.10001983143282128,0.07455131383242442
n461,0.0016906296479920675,0.0016707982151710167,0.0015964303420922016,0.2605304908279624,0.07852255825483391,0.0897174020823007,0.18217154189390208,0.17489340604858714,0.0,0.20364402578086283,0.11561229548834914,0.07479920674268715,0.11012394645513145,0.2152503718393655,0.26678235002478934,0.19161626177491348,0.2707734258800198,0.20103123450669316,0.0779920674268717,0.06090728805156151,0.08996033713435801,0.10719385225582549,0.172756569162122,0.12495290034705026,0.19012394645513142,0.1647595438770452,0.16154685176003958,0.12143777887952421,0.08332176499752081,0.10202776400594951,0.0436539414972728,0.10363411006445233,0.07714923153197828
n462,0.001675756073376301,0.0016559246405552536,0.0015865146256816892,0.2621467526028758,0.07995537927615272,0.09120971740208252,0.18599900842835915,0.17882994546355993,0.0,0.21118492811105616,0.11976202280614774,0.07760039662865639,0.11216658403569665,0.22174516608824998,0.2682002974714923,0.19387208725830457,0.27200793257312833,0.20472483886960835,0.0793653941497274,0.062112047595438515,0.09171541893901844,0.10924640555280112,0.17566683192860694,0.12744174516608842,0.19479920674268714,0.17090728805156194,0.1672979672781358,0.12589489340604876,0.08625681705503195,0.10567674764501751,0.0451760039662862,0.1074219137332673,0.0801437778879525
n776,0.0016608824987605344,0.0016261774913237206,0.0015666831928606683,0.2609023301933566,0.08199801685671793,0.09376797223599422,0.19091720376797253,0.18431333663857247,0.0,0.2244620723847298,0.1270401586514624,0.08211700545364396,0.11503718393653946,0.2325681705503221,0.2660733763014378,0.19556271690629665,0.2695290034705007,0.20923153197818542,0.08149231531978189,0.06358948934060459,0.0941794744670304,0.111983143282102,0.17860684184432338,0.13093703520079344,0.20184928111056016,0.18152702032721874,0.17757560733763036,0.13353495290034711,0.09168071393158136,0.1119633118492811,0.048046603867129105,0.11380267724343078,0.08484382746653459
