,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
n481,0.000679226574119993,0.0007040158651462718,0.0006296479920673861,0.11923648983639065,0.19441249380267728,0.3582250867625189,0.13655428854734775,0.14100644521566694,0.0,0.09720872583044145,0.05627664848785324,0.0361725334655429,0.16435795736241962,0.11802181457610302,0.11770946950917195,0.13153693604362934,0.11716906296479916,0.12999504214179472,0.20323748140803183,0.10098661378284558,0.19282597917699573,0.28823004462072366,0.1375756073376302,0.1924590976698066,0.1314030738720873,0.07884977689638083,0.07795240456122961,0.058805156172533554,0.04049578582052551,0.04966286564204253,0.021403073872087224,0.05065939514129922,0.03777392166584019
n482,0.0005304908279623292,0.0005404065443728573,0.0005106593951412643,0.09478433316807156,0.1981457610312346,0.1764154685176006,0.10825483391175017,0.11067922657411998,0.0,0.07708477937530989,0.04479424888448211,0.02865146256817056,0.13580565195835403,0.093182944967774,0.09377293009419929,0.10737233515121482,0.0930837878036688,0.10321764997521071,0.2060485870104117,0.09724343083787773,0.16493802677243427,0.1535498264749627,0.11179970252850768,0.13720872583044133,0.10344075359444702,0.06268715914724858,0.06203767972235994,0.046896380763510194,0.03230044620723855,0.03955379276152691,0.01693604362915203,0.040426375805652094,0.029985126425384163
n483,0.0005602379771938623,0.0005850272682201569,0.0005453644025780483,0.09882498760535467,0.21842835894893403,0.1886960832920182,0.11281110560237989,0.11539414972731789,0.0,0.08033713435795738,0.04672781358453165,0.029846306395637064,0.1414229053049083,0.0971789786812098,0.09741199801685665,0.11140803173029262,0.0970054536440258,0.10752602875557754,0.2161774913237483,0.09756073376301407,0.17371343579573623,0.1626822012890431,0.1160039662865643,0.14408527516113034,0.10792265741199793,0.06528011898859715,0.06466534457114531,0.04887952404561237,0.03367377293009429,0.04119484382746645,0.01758552305404049,0.042087258304412685,0.03132374814080305
n484,0.0006494794248884581,0.0006395637084779583,0.0006048587010411109,0.11473475458601896,0.1972434308378781,0.304967773921666,0.13131383242439287,0.1351363411006446,0.0,0.09343579573624212,0.054219137332672265,0.03478929102627667,0.16079821517104625,0.113242439266237,0.11330689142290525,0.12718889439762043,0.11263758056519572,0.12507684680218148,0.20569162121963327,0.10001983143282074,0.1919286068418445,0.23694100148735733,0.1330738720872583,0.17889935547843322,0.12612295488349046,0.07578582052553304,0.07493802677243436,0.05669310857709482,0.03899355478433319,0.04786316311353486,0.020530490827962277,0.048720872583044354,0.03636093207734242
n485,0.0006593951412989685,0.0006742687159147422,0.0006147744174516196,0.11699058006941004,0.19618244918195343,0.32548339117501274,0.13405057015369382,0.13793257312840854,0.0,0.09532969757064969,0.055190877540902336,0.035567674764501754,0.16332672285572652,0.11568666336142783,0.11551313832424386,0.12970252850768485,0.11495785820525527,0.1276945959345563,0.20373822508676265,0.10089241447694573,0.19439762022806165,0.2500644521566681,0.13569162121963319,0.18404065443728312,0.12880515617253355,0.07738225086762529,0.07645017352503722,0.05782845810609827,0.03972731779871094,0.04879524045612285,0.021001487357461553,0.049702528507684945,0.03710956866633597
n486,0.0007486365889935609,0.0007238472979672891,0.0006494794248884035,0.12574615765989094,0.1907139315815567,0.3802875557759048,0.14431829449677747,0.1494397620228062,0.0,0.10269707486365903,0.0595042141794745,0.038269707486365934,0.17044620723847304,0.12475954387704523,0.12431333663857208,0.13817550818046612,0.12359444719881016,0.13741695587506195,0.19679226574119987,0.10280614774417435,0.19627169062964817,0.3593356470004957,0.1444670302429351,0.2099008428358947,0.13903817550818037,0.08322756569162132,0.08241447694595941,0.06208725830441262,0.04287059990084275,0.05258800198314318,0.02264749628160634,0.05334655428854759,0.039876053544868534
n487,0.0007188894397620313,0.0007040158651462682,0.0006346058502726405,0.12367873078829947,0.19226078334159638,0.39301933564700087,0.14194348041646018,0.14648983639067933,0.0,0.10094695091720395,0.058537431829449676,0.03764997521070899,0.16899355478433328,0.12252850768468018,0.1222112047595438,0.13616757560733772,0.1214774417451661,0.1352007932573128,0.1983688646504711,0.10245413981160119,0.1964055528011901,0.3270897372335152,0.1423648983639068,0.20330689142290512,0.13663361427863155,0.08206742687159159,0.08101636093207741,0.06109568666336152,0.042181457610312285,0.0516856717897867,0.022290530490827947,0.05253346554288572,0.03920178482895379
n488,0.0006494794248884581,0.0006544372830937284,0.0005899851264253444,0.11226078334159659,0.20020327218641562,0.22107585523054057,0.12855726326227096,0.1317352503718395,0.0,0.09146256817055054,0.05299950421417949,0.034100148735746155,0.1608031730292515,0.11087754090233025,0.11101636093207734,0.12545860188398628,0.11034209221616251,0.12234010907288055,0.20154189390183452,0.1004610808130885,0.19658899355478449,0.19059990084283576,0.13089241447694597,0.1669657907783836,0.12313832424392675,0.0742290530490829,0.07347545860188401,0.055468517600396755,0.0382597917699554,0.0469360436291521,0.020024789291026215,0.04771442736737749,0.03566187407040144
n489,0.0006643529995042247,0.0006643529995042335,0.0005999008428358566,0.11536440257808635,0.19569657907783844,0.22714427367377316,0.13197818542389708,0.13534952900347055,0.0,0.0938968765493309,0.05444719881011402,0.03501239464551315,0.16485870104115044,0.1136390679226574,0.11390183440753587,0.12846802181457628,0.11323748140803161,0.12571641051065943,0.19653941497273184,0.10127416955875039,0.20133862171541908,0.19640059494298467,0.13447198810114033,0.1718145761031233,0.12657411998016868,0.07613782845810618,0.0752751611303917,0.05697570649479437,0.03912245909766982,0.04807635101636083,0.020689142290530458,0.04893901834407561,0.03654437283093688
n490,0.0006742687159147352,0.00067922657412,0.0006147744174516196,0.11774913237481409,0.1924690133862171,0.2327268220128907,0.1347992067426874,0.1382597917699554,0.0,0.09589985126425404,0.05555280118988599,0.0357511155180962,0.16835894893406061,0.11636588993554778,0.11636093207734252,0.1310114030738723,0.11570153693604353,0.1284134853743183,0.19342092216162624,0.10215666831928587,0.20556767476450183,0.2010907288051562,0.13701536936043632,0.1758948934060484,0.1292662369856223,0.0777887952404562,0.07692612791274174,0.05812592959841359,0.039930589985126407,0.04902825979176984,0.021120475954387683,0.05001487357461604,0.03734258800198297
n491,0.0004957858205255436,0.0005404065443728573,0.0004610808130887138,0.0920773425880021,0.1745959345562719,0.16038175508180474,0.1050024789291027,0.10714923153197825,0.0,0.07482399603371338,0.04342092216162638,0.02779871095686664,0.1319434804164601,0.09040654437283101,0.0909419930589985,0.10487853247397141,0.09027268220128905,0.10010907288051563,0.17534457114526544,0.09883490332176474,0.15724838869608332,0.1439067922657412,0.10900347050074369,0.13098661378284593,0.1003222607833415,0.06070897372335165,0.06012394645513139,0.04548339117501241,0.03125929598413485,0.03835894893406035,0.01638572136836872,0.03916707982151721,0.029191869112543303
n492,0.0006494794248884599,0.0006395637084779583,0.0005949429846306022,0.10898363906792291,0.18887456618740697,0.19098165592464092,0.12453644025780886,0.12752107089737255,0.0,0.08861675756073388,0.05147248388696087,0.03304908279623201,0.15669806643530002,0.10743182944967784,0.10761527020327219,0.12212196331184942,0.10695091720376786,0.11876549330689148,0.1825086762518595,0.10059494298463038,0.22969757064947957,0.17544372830937047,0.12760039662865635,0.15890431333663863,0.11928606841844325,0.07210708973723372,0.07135845314823999,0.053753098661378486,0.037114526524541475,0.04553296975706489,0.01941001487357451,0.046236985622211395,0.0345017352503717
n493,0.0006296479920674372,0.0006445215666832161,0.0005899851264253444,0.11367377293009434,0.18389191869112537,0.1959890927119487,0.1301041150223106,0.1334556271690631,0.0,0.0925086762518594,0.053748140803173,0.034496777392166604,0.16373326722855747,0.1122112047595439,0.11248388696083286,0.12705007436787327,0.11171046108081298,0.1238175508180467,0.17925632126921195,0.10135349529003446,0.25913733267228567,0.1831879028259792,0.13278631631135346,0.16643529995042133,0.124561229548835,0.07511155180961833,0.0743182944967774,0.056212196331185064,0.03867625185919687,0.047535944471988,0.020282597917699496,0.048344075359444925,0.03610312345066917
n499,0.0007436787307883082,0.0007288051561725434,0.0006593951412989157,0.12497768963807634,0.19127416955875054,0.38779375309866165,0.14339613287059996,0.1483192860684185,0.0,0.10192364898363922,0.059048091224591016,0.03804660386712944,0.169900842835895,0.12385225582548343,0.12352007932573124,0.13725334655428867,0.12277144273673775,0.13653941497273178,0.1973822508676253,0.10272186415468504,0.19647496281606366,0.3448983639067921,0.14369360436291523,0.20719385225582532,0.13801189885969256,0.08275656916212207,0.0818591968269708,0.0617104610808132,0.0425880019831432,0.0522409519087753,0.022533465542885465,0.05300446207238498,0.039623202776400517
n503,0.0007288051561725434,0.0007436787307883065,0.0006693108577094244,0.12679722359940512,0.18988596926127901,0.37577094695091723,0.14540406544372841,0.15060485870104123,0.0,0.10353495290034719,0.05997025285076851,0.03865642042637585,0.1711502231036193,0.12585523054040665,0.12538423401090723,0.13893901834407543,0.12457114526524549,0.13855230540406546,0.19564700049578584,0.10287555775904794,0.19608824987605372,0.3760337134357958,0.1454635597421914,0.2131184928111055,0.1402677243430837,0.08388200297471501,0.08301437778879533,0.06256321269211716,0.04312840852751601,0.05301437778879513,0.022870599900842833,0.05375805651958381,0.04016856717897863
n507,0.0007040158651462682,0.0007089737233515261,0.0006445215666831492,0.12030242935052056,0.17906792265741203,0.20395141298958855,0.13759048091224607,0.14117501239464558,0.0,0.0979127416955877,0.05670798215171046,0.0363609320773426,0.17292513634110063,0.11868120971740202,0.1186564204263757,0.13371343579573639,0.11807139315815564,0.1310163609320773,0.17705007436787332,0.10281606346058489,0.26722359940505713,0.1943182944967774,0.13979672781358454,0.17691621219633097,0.13197322756569166,0.07941001487357471,0.07851264253842344,0.05912245909766991,0.04077342588001981,0.05004957858205244,0.02157659890927116,0.050986613782846066,0.03798215171046092
n508,0.0007089737233515261,0.0007288051561725434,0.0006395637084778983,0.12185919682697073,0.17913237481408034,0.20708973723351526,0.13942488844819045,0.14312345066931095,0.0,0.09927615270203292,0.05746157659890925,0.03688150718889442,0.1751561725334655,0.12041150223103617,0.1204462072384729,0.1354288547347547,0.11950421417947442,0.13270699058006938,0.17752602875557782,0.10334159643034199,0.2543976202280616,0.1972632622706991,0.14156172533465547,0.1795537927615269,0.13375805651958353,0.08054040654437294,0.07955379276152706,0.05991571641051076,0.041373326722855694,0.05067426871591459,0.02190877540902328,0.05168567178978708,0.038492811105602216
n509,0.0007089737233515226,0.0007139315815567805,0.0006346058502726441,0.12331184928111054,0.1797025285076847,0.21039662865642053,0.14130887456618751,0.1448587010411503,0.0,0.1004759543877047,0.05820029747149231,0.03744174516608828,0.17715418939018335,0.12191373326722856,0.12190381755081799,0.13698066435299963,0.1210758552305404,0.13459097669806638,0.17852255825483415,0.10397620228061467,0.2425582548339118,0.20043629152206252,0.143435795736242,0.1822310361923648,0.13549330689142283,0.08163113534952911,0.08061973227565701,0.06072384729796738,0.04194348041646003,0.05135845314823983,0.022176499752107073,0.052369856222112286,0.03903321764997509
n512,0.0007188894397620347,0.0007288051561725434,0.0006445215666831527,0.1219186911254338,0.18693108577094686,0.23148239960337158,0.13947446703024302,0.14323252354982657,0.0,0.09929598413485392,0.05749628160634603,0.03688646504709968,0.17438770451165092,0.1204709965294992,0.12052057511155174,0.13535944471988112,0.11953396132870599,0.1327813584531482,0.1874814080317305,0.10353495290034696,0.2130342092216164,0.20540902330193359,0.1414675260287556,0.18174020823004453,0.13380763510163604,0.08058502726822023,0.0795934556271691,0.05994050570153702,0.04139315815567671,0.05069905800694088,0.021913733267228525,0.05167575607337657,0.038492811105602216
n513,0.0007188894397620313,0.0007089737233515226,0.0006346058502726405,0.1236737729300942,0.18394149727317793,0.22408527516113058,0.1416707982151711,0.14528011898859702,0.0,0.10072384729796746,0.05836390679226574,0.03758056519583542,0.17715418939018335,0.1222756569162122,0.12228061477441739,0.13723351512146764,0.12142290530490828,0.13500247892910258,0.18400099157164132,0.10410014873574606,0.2174318294496778,0.20534952900347053,0.1437233515121468,0.18406048587010412,0.13587010411502223,0.08190877540902342,0.08083787803668822,0.060927119484382855,0.0420575111551809,0.05154685176003954,0.022231036192364887,0.05247397124442265,0.03911750123946444
n514,0.0008230044620723831,0.0008081308874566305,0.0007635101636092887,0.1398363906792267,0.17255329697570676,0.2797719385225583,0.1609717402082302,0.168482895389192,0.0,0.11436787307882995,0.06610312345066954,0.04253346554288565,0.17613782845810602,0.13955875061973247,0.13819533961328712,0.15006445215666842,0.1372930094199306,0.1532126921170055,0.1754090233019338,0.10154685176003943,0.18693604362915248,0.7073822508676252,0.1572632622706992,0.2609221616261775,0.15615270203272189,0.09283093703520108,0.09165096678235014,0.0690332176499752,0.047645017352503545,0.0582498760535448,0.025061973227565704,0.059558750619732356,0.04437283093703523
n515,0.0008279623202776409,0.0008130887456618849,0.0007585523054040273,0.1412146752602877,0.17028755577590515,0.2693554784333169,0.1628061477441747,0.17076351016360944,0.0,0.11569657907783837,0.0668418443232526,0.04295984134853761,0.17651462568170548,0.14124442240951926,0.13972235994050577,0.15138324243926635,0.1387853247397124,0.15480912245909773,0.1726673277144275,0.10134853743182921,0.18554784333168098,0.7552354982647494,0.15859196826970764,0.2667476450173525,0.15816063460585028,0.09381755081804692,0.09262270699058014,0.06980664352999502,0.04812592959841327,0.05890927119484378,0.025359444719881014,0.06012890431333671,0.04481903817550817
n516,0.0008626673277144266,0.0008230044620723936,0.0007982151710460761,0.14282102131879046,0.1679970252850772,0.25899355478433345,0.16467526028755602,0.17305899851264267,0.0,0.11706494794248887,0.0675756073376304,0.04345066931085791,0.17712444224095186,0.14280614774417472,0.14125929598413495,0.1526871591472485,0.14053049082796223,0.15670302429350536,0.1700446207238474,0.10113534952900322,0.18432821021318815,0.8061626177491322,0.16001487357461594,0.2728309370352009,0.16007932573128408,0.09482895389191905,0.0936638572136838,0.07073872087258302,0.04864650470996507,0.05963311849281106,0.02561725334655428,0.06075855230540417,0.04524541398116014
n526,0.0008775409023301931,0.000842835894893411,0.0008279623202776057,0.1474615765989093,0.16288547347545887,0.2354982647496283,0.16996529499256346,0.17923648983639076,0.0,0.12092216162617755,0.06986117997025307,0.04481408031730315,0.17924640555280114,0.14773425880019836,0.14580069410014881,0.15656916212196348,0.14499752107089725,0.16170054536440262,0.16431333663857217,0.10099157164105081,0.18196826970748659,0.6156222112047596,0.16429350520575117,0.28909271194843844,0.16559246405552785,0.09800694100148767,0.0967278135845316,0.07297967278135845,0.05025285076846776,0.06164600892414472,0.026405552801189856,0.06255329697570662,0.046668319286068426
